market for glider, passenger car;GLO;kilogram;glider, passenger car
treatment of non-sulfidic tailing, off-site;GLO;kilogram;non-sulfidic tailing, off-site
Hexane;('air', 'urban air close to ground');kilogram
Selenium;('air', 'low population density, long-term');kilogram
Energy, gross calorific value, in biomass;('natural resource', 'biotic');megajoule
Dinitrogen monoxide;('air', 'non-urban air or from high stacks');kilogram
Toluene;('air', 'low population density, long-term');kilogram
Radon-220;('air', 'non-urban air or from high stacks');kilo Becquerel
transport, freight, lorry 16-32 metric ton, EURO6;RER;ton kilometer;transport, freight, lorry 16-32 metric ton, EURO6
Magnesium;('water', 'surface water');kilogram
synthetic rubber production;RER;kilogram;synthetic rubber
Hydrogen, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant;RER;kilogram;Hydrogen, gaseous, 25 bar
Calcium, ion;('water', 'ground-, long-term');kilogram
Benzene;('air', 'urban air close to ground');kilogram
Charger;RER;unit;Charger
aluminium production, primary, ingot;IAI Area, EU27 & EFTA;kilogram;aluminium, primary, ingot
Catenary masts;RER;unit;Catenary masts
electricity production, at wood burning power plant 20 MW, truck 25km, post, pipeline 200km, storage 1000m;RER;kilowatt hour;electricity, high voltage
Propane;('air',);kilogram
market for glass fibre;GLO;kilogram;glass fibre
market for used Li-ion battery;GLO;kilogram;used Li-ion battery
market for cast iron;GLO;kilogram;cast iron
Heat, waste;('water',);megajoule
Propane;('air', 'urban air close to ground');kilogram
LTO electrode material (Li4Ti5O12);GLO;kilogram;LTO electrode material (Li4Ti5O12)
Cadmium;('air', 'non-urban air or from high stacks');kilogram
market for impact extrusion of aluminium, 1 stroke;GLO;kilogram;impact extrusion of aluminium, 1 stroke
market for ceramic tile;GLO;kilogram;ceramic tile
market for gas turbine, 10MW electrical;GLO;unit;gas turbine, 10MW electrical
hydrogen fluoride production;RoW;kilogram;hydrogen fluoride
1-Pentene;('air', 'urban air close to ground');kilogram
market for pitch;Europe without Switzerland;kilogram;pitch
ATR NG + CCS (MDEA), 98 (average), 25 bar;RER;megajoule;Hydrogen, gaseous, 25 bar
Chromium;('air', 'urban air close to ground');kilogram
market for electricity, medium voltage;CH;kilowatt hour;electricity, medium voltage
market for charger, electric passenger car;GLO;kilogram;charger, electric passenger car
Chromium VI;('air', 'non-urban air or from high stacks');kilogram
transport, freight train, diesel, with particle filter;CH;ton kilometer;transport, freight train
Nitrogen oxides;('air',);kilogram
Anode paste, LFP;JP;kilogram;Anode paste, LFP
methane, from electrochemical methanation, with carbon from atmospheric CO2 capture;RER;kilogram;methane, from electrochemical methanation
Water;('air', 'non-urban air or from high stacks');cubic meter
cement production, Portland;CH;kilogram;cement, Portland
heat production, natural gas, at industrial furnace low-NOx >100kW;RoW;megajoule;heat, district or industrial, natural gas
transmission network construction, long-distance;UCTE;kilometer;transmission network, long-distance
market for titanium dioxide;RER;kilogram;titanium dioxide
noise, octave 1, day time, urban;('octave 1', 'day time', 'urban');joule
Ethanol, from wheat straw pellets, at fuelling station;RER;kilogram;ethanol, without water, in 99.7% solution state, vehicle grade
market for municipal solid waste;CH;kilogram;municipal solid waste
noise, octave 6, day time, suburban;('octave 6', 'day time', 'suburban');joule
Wood, hard, standing;('natural resource', 'biotic');cubic meter
Hydrogen, gaseous, 700 bar, from heatpipe reformer gasification of woody biomass, at fuelling station;RER;kilogram;Hydrogen, gaseous, 700 bar
lead acid battery, for lorry;RER;kilogram;lead acid battery, for lorry
market for transport, freight, inland waterways, barge;RoW;ton kilometer;transport, freight, inland waterways, barge
market for gold;GLO;kilogram;gold
market for nitrogen, liquid;RER;kilogram;nitrogen, liquid
retarder, for lorry;RER;kilogram;retarder, for lorry
Tab Aluminum;GLO;kilogram;Tab Aluminum
Syngas, RWGS, Production;RER;kilogram;Syngas, RWGS, Production
metal working, average for chromium steel product manufacturing;RER;kilogram;metal working, average for chromium steel product manufacturing
PAH, polycyclic aromatic hydrocarbons;('air',);kilogram
transport, freight, lorry >32 metric ton, EURO6;RoW;ton kilometer;transport, freight, lorry >32 metric ton, EURO6
PAH, polycyclic aromatic hydrocarbons;('air', 'urban air close to ground');kilogram
Occupation, industrial area;('natural resource', 'land');square meter-year
market for hydrochloric acid, without water, in 30% solution state;RoW;kilogram;hydrochloric acid, without water, in 30% solution state
market group for diesel;RER;kilogram;diesel
Hydrogen, gaseous, 700 bar, from gasification of woody biomass in entrained flow gasifier, at fuelling station;CH;kilogram;Hydrogen, gaseous, 700 bar
fuel tank, for diesel vehicle;RER;kilogram;fuel tank
market for heat, central or small-scale, other than natural gas;CH;megajoule;heat, central or small-scale, other than natural gas
heat and power co-generation, biogas, gas engine;CH;megajoule;heat, central or small-scale, other than natural gas
market for sulfur dioxide, liquid;RoW;kilogram;sulfur dioxide, liquid
Chloride;('water', 'ground-, long-term');kilogram
market for sulfuric acid;RoW;kilogram;sulfuric acid
Hydrogen, gaseous, 700 bar, from heatpipe reformer gasification of woody biomass with CCS, at fuelling station;CH;kilogram;Hydrogen, gaseous, 700 bar
Hydrogen, gaseous, 700 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at fuelling station;CH;kilogram;Hydrogen, gaseous, 700 bar
wiring and tubing, carbon dioxide capture process;RER;unit;wiring and tubing, carbon dioxide capture process
Ethanol from wheat grains;RER;kilogram;Ethanol from wheat grains
market for gypsum fibreboard;GLO;kilogram;gypsum fibreboard
Selenium;('air', 'non-urban air or from high stacks');kilogram
Arsenic;('air', 'low population density, long-term');kilogram
market for potassium carbonate;GLO;kilogram;potassium carbonate
Hydrogen, gaseous, 700 bar, ATR of NG, with CCS, at fuelling station;RER;kilogram;Hydrogen, gaseous, 700 bar
Hydrogen, gaseous, 25 bar, from heatpipe reformer gasification of woody biomass with CCS, at gasification plant;CH;kilogram;Hydrogen, gaseous, 25 bar
PEM electrolyzer, Balance of Plant;GLO;unit;PEM electrolyzer, Balance of Plant
Battery cell, NMC-111;GLO;kilogram;Battery cell
Gas Diffusion Layer;GLO;kilowatt;Gas Diffusion Layer
Stack;GLO;kilowatt;Stack
Refined Waste Cooking Oil {RER} | Refining of waste cooking oil Europe | Alloc Rec, U;RER;megajoule;Refined Waste Cooking Oil {RER} | Refining of waste cooking oil Europe | Alloc Rec, U
heat production, natural gas, at boiler condensing modulating >100kW;Europe without Switzerland;megajoule;heat, district or industrial, natural gas
market for brass;RoW;kilogram;brass
treatment of waste gypsum, inert material landfill;Europe without Switzerland;kilogram;waste gypsum
heat production, natural gas, at industrial furnace >100kW;RoW;megajoule;heat, district or industrial, natural gas
Sulfate;('water', 'surface water');kilogram
noise, octave 1, day time, rural;('octave 1', 'day time', 'rural');joule
Xylene;('air', 'low population density, long-term');kilogram
DOC, Dissolved Organic Carbon;('water', 'surface water');kilogram
market for hard coal;Europe, without Russia and Turkey;kilogram;hard coal
market for transport, freight, aircraft, unspecified;GLO;ton kilometer;transport, freight, aircraft, unspecified
NMC-811 oxide;GLO;kilogram;NMC-811 oxide
Hydrocarbons, chlorinated;('air', 'non-urban air or from high stacks');kilogram
Crude Palm Oil extraction from FFBs {RER} |oil mill|;RER;megajoule;Crude Palm Oil extraction from FFBs {RER} |oil mill|
barite production;RER;kilogram;barite
market for electronics, for control units;GLO;kilogram;electronics, for control units
market for natural gas, medium pressure, vehicle grade;GLO;kilogram;natural gas, medium pressure, vehicle grade
market for petroleum coke;GLO;kilogram;petroleum coke
market for heat, district or industrial, natural gas;RoW;megajoule;heat, district or industrial, natural gas
market for aluminium oxide, metallurgical;IAI Area, EU27 & EFTA;kilogram;aluminium oxide, metallurgical
market for epoxy resin, liquid;RER;kilogram;epoxy resin, liquid
Phosphate;('water',);kilogram
market for ammonia, anhydrous, liquid;RER;kilogram;ammonia, anhydrous, liquid
Gravel, in ground;('natural resource', 'in ground');kilogram
Occupation, annual crop;('natural resource', 'land');square meter-year
Heat, waste;('air',);megajoule
AOX, Adsorbable Organic Halogen as Cl;('water', 'surface water');kilogram
Pentane;('air', 'non-urban air or from high stacks');kilogram
Hydrogen, gaseous, 700 bar, from ATR of biogas, at fuelling station;RER;kilogram;Hydrogen, gaseous, 700 bar
Copper;('air', 'urban air close to ground');kilogram
Transformation, from forest, extensive;('natural resource', 'land');square meter
Exhaust gas treatment 2;RER;kilogram;Exhaust gas treatment 2
Battery cell, NMC-622;GLO;kilogram;Battery cell
market for nitric acid, without water, in 50% solution state;RER w/o RU;kilogram;nitric acid, without water, in 50% solution state
carbon dioxide, captured from atmosphere;RER;kilogram;carbon dioxide, captured from the atmosphere
Heat, waste;('air', 'non-urban air or from high stacks');megajoule
Toluene;('air', 'non-urban air or from high stacks');kilogram
PEM Fuel Cell;GLO;kilowatt;PEM Fuel Cell
market for molybdenum trioxide;GLO;kilogram;molybdenum trioxide
market for wood chips, wet, measured as dry mass;CH;kilogram;wood chips, wet, measured as dry mass
ATR BM, with digestate incineration, 25 bar;CH;megajoule;Hydrogen, gaseous, 25 bar
market for chemical, inorganic;GLO;kilogram;chemical, inorganic
noise, octave 2, day time, rural;('octave 2', 'day time', 'rural');joule
Acetaldehyde;('air', 'urban air close to ground');kilogram
market for nylon 6;RER;kilogram;nylon 6
Energy, geothermal, converted;('natural resource', 'in ground');megajoule
Distribution sheds;RER;unit;Distribution sheds
Methyl ethyl ketone;('air', 'low population density, long-term');kilogram
